latitude,longitude,speed_kmh,off_route_distance_m,halt_duration_sec,is_anomaly
28.639715,77.178724,5.6,20.9,82.0,0
28.636561,77.201383,64.9,13.7,12.0,0
28.609468,77.226884,71.3,1.7,19.0,0
28.575633,77.274122,21.2,94.3,35.0,0
28.630443,77.211142,11.3,122.3,63.0,0
28.568704,77.259872,15.7,137.3,23.0,0
28.663029,77.196486,69.4,6.1,12.0,0
28.574418,77.247935,22.9,228.2,10.0,0
28.611637,77.278449,18.5,77.1,18.0,0
28.57321,77.212743,78.3,7.4,31.0,0
28.618437,77.236063,53.6,7.1,6.0,0
28.558912,77.189183,66.6,57.0,182.0,0
28.570043,77.247822,59.8,22.4,413.0,0
28.725226,77.078428,29.9,21.9,123.0,0
28.652711,77.137203,69.0,0.9,105.0,0
28.628972,77.24714,47.1,52.7,34.0,0
28.636206,77.136702,52.6,7.2,25.0,0
28.625782,77.194053,26.1,6.4,34.0,0
28.606055,77.288669,78.5,13.8,1.0,0
28.648336,77.261696,68.4,0.9,10.0,0
28.569151,77.338245,11.8,8.7,47.0,0
28.690277,77.222269,16.3,72.2,157.0,0
28.616517,77.214363,59.9,23.7,157.0,0
28.650585,77.219007,2.1,5.7,75.0,0
28.689169,77.172258,26.8,11.6,40.0,0
28.63506,77.207841,42.6,3.5,19.0,0
28.569976,77.155474,16.4,120.0,32.0,0
28.671477,77.277154,69.9,65.9,252.0,0
28.69531,77.255422,71.1,51.4,117.0,0
28.513174,77.160476,76.5,165.3,40.0,0
28.605406,77.185248,11.7,6.6,115.0,0
28.625072,77.238029,6.3,3.0,83.0,0
28.597297,77.232056,44.5,44.1,31.0,0
28.548203,77.166025,63.4,24.5,41.0,0
28.566347,77.221805,23.3,51.7,37.0,0
28.518044,77.247066,19.3,187.0,1.0,0
28.658255,77.248501,41.4,47.3,23.0,0
28.679178,77.302733,38.6,15.0,2.0,0
28.678481,77.231003,38.4,127.9,130.0,0
28.609021,77.156457,32.4,39.4,53.0,0
28.624096,77.165273,58.2,112.5,31.0,0
28.663996,77.281309,49.2,12.2,6.0,0
28.598856,77.299047,39.0,32.9,2.0,0
28.563036,77.216757,57.7,1.8,18.0,0
28.581964,77.237619,20.9,21.5,30.0,0
28.619277,77.223153,71.3,83.3,55.0,0
28.574818,77.203595,30.7,27.8,26.0,0
28.634165,77.143947,26.2,12.0,39.0,0
28.542745,77.242364,43.4,4.6,68.0,0
28.598367,77.307598,21.6,73.9,3.0,0
28.630777,77.227011,21.5,6.4,45.0,0
28.617126,77.203402,6.2,128.3,20.0,0
28.573744,77.196916,52.2,35.4,91.0,0
28.647252,77.243346,73.0,29.1,23.0,0
28.623624,77.276055,54.8,78.4,11.0,0
28.50605,77.245134,45.4,65.1,93.0,0
28.633266,77.125017,56.9,351.1,88.0,1
28.58939,77.305619,77.3,4.2,37.0,0
28.584252,77.260163,26.9,152.5,12.0,0
28.569004,77.209495,34.5,73.2,38.0,0
28.560349,77.191984,22.9,171.4,35.0,0
28.620829,77.196163,1.3,94.7,10.0,0
28.637801,77.261632,27.8,115.0,27.0,0
28.618159,77.119727,5.7,123.6,101.0,0
28.657973,77.244185,68.7,1.2,42.0,0
28.63957,77.232527,57.2,145.8,8.0,0
28.510152,77.231829,24.3,91.0,130.0,0
28.564674,77.160361,26.2,235.6,82.0,0
28.669921,77.133297,45.6,11.4,47.0,0
28.547031,77.330719,63.8,203.6,19.0,0
28.473749,77.225147,57.5,154.2,6.0,0
28.702073,77.315298,2.3,20.5,80.0,0
28.625331,77.263667,62.8,10.6,59.0,0
28.576347,77.224121,70.5,79.2,103.0,0
28.56808,77.230095,7.2,90.2,70.0,0
28.64197,77.272517,61.6,99.3,10.0,0
28.6344,77.27814,20.1,149.4,36.0,0
28.62686,77.2423,13.9,65.1,22.0,0
28.601063,77.273139,43.5,26.7,120.0,0
28.546471,77.275517,44.2,155.6,19.0,0
28.608702,77.234982,37.7,45.4,41.0,0
28.663757,77.18831,72.1,45.6,48.0,0
28.583402,77.243356,19.3,54.3,59.0,0
28.640553,77.181085,48.2,144.4,61.0,0
28.590268,77.19948,32.8,282.6,62.0,1
28.650562,77.238377,69.9,15.0,26.0,0
28.561503,77.214539,10.6,10.4,42.0,0
28.611184,77.284277,6.6,27.2,4.0,0
28.633324,77.185479,79.4,187.7,45.0,0
28.576727,77.112093,46.2,60.1,58.0,0
28.628631,77.284002,73.0,0.5,82.0,0
28.609022,77.220876,32.7,69.8,10.0,0
28.608292,77.223253,48.3,63.7,58.0,0
28.576612,77.179079,55.5,6.7,24.0,0
28.660367,77.124318,78.9,12.9,31.0,0
28.563244,77.177558,9.0,7.8,39.0,0
28.624488,77.247,10.0,58.9,8.0,0
28.56804,77.208442,41.9,60.6,16.0,0
28.607191,77.201872,4.5,49.3,4.0,0
28.642643,77.133534,58.2,48.0,219.0,0
28.596057,77.309064,79.3,69.5,13.0,0
28.45669,77.215535,64.9,86.8,60.0,0
28.543265,77.335596,21.3,265.5,7.0,1
28.5026,77.236839,64.0,63.0,72.0,0
28.613896,77.296054,50.2,24.7,125.0,0
28.610249,77.18261,9.6,293.8,39.0,1
28.592969,77.142781,45.3,8.9,70.0,0
28.579177,77.209175,71.7,30.0,65.0,0
28.621557,77.246501,23.2,186.2,64.0,0
28.538134,77.251931,52.7,230.4,7.0,0
28.658303,77.238226,3.3,82.9,102.0,0
28.614256,77.333089,66.7,1.2,53.0,0
28.56326,77.238092,16.5,46.8,15.0,0
28.589579,77.202996,48.7,216.0,35.0,0
28.603933,77.206823,41.9,176.4,77.0,0
28.541461,77.178234,43.9,179.4,62.0,0
28.644044,77.233159,20.3,27.8,10.0,0
28.658774,77.272578,44.7,139.4,55.0,0
28.616371,77.288949,48.2,89.3,43.0,0
28.657527,77.203659,34.0,179.3,64.0,0
28.743,77.215857,50.7,81.3,92.0,0
28.51658,77.18642,15.3,37.6,24.0,0
28.613095,77.266916,41.0,80.5,32.0,0
28.543344,77.156771,57.3,35.4,54.0,0
28.688536,77.1824,29.4,0.2,91.0,0
28.622815,77.010613,32.9,135.8,58.0,0
28.575595,77.159538,13.1,151.4,1.0,0
28.597482,77.188947,49.3,110.3,283.0,0
28.677315,77.192961,9.9,20.6,2.0,0
28.633114,77.153756,40.1,11.7,122.0,0
28.639446,77.162007,16.8,14.9,142.0,0
28.684904,77.281578,15.5,55.6,15.0,0
28.658219,77.179504,7.7,24.6,90.0,0
28.6667,77.128037,28.6,168.5,39.0,0
28.604183,77.166358,69.4,62.9,32.0,0
28.497806,77.167022,48.4,47.9,10.0,0
28.615678,77.214983,62.3,164.2,37.0,0
28.577277,77.236481,9.2,6.8,61.0,0
28.649929,77.150821,25.1,163.8,41.0,0
28.521984,77.233515,31.1,129.6,15.0,0
28.651912,77.288487,68.8,92.9,40.0,0
28.619927,77.269301,53.2,9.4,124.0,0
28.62819,77.247461,39.2,4.3,102.0,0
28.641438,77.238886,24.0,14.5,13.0,0
28.609077,77.202656,60.8,25.2,40.0,0
28.593851,77.289444,71.1,76.6,56.0,0
28.667249,77.239962,42.9,6.7,46.0,0
28.640158,77.178281,3.5,16.2,65.0,0
28.644942,77.210962,21.7,17.9,69.0,0
28.606374,77.184715,59.7,88.9,31.0,0
28.615977,77.211557,31.0,34.0,17.0,0
28.609838,77.279273,50.1,25.8,35.0,0
28.523292,77.209686,42.0,2.4,7.0,0
28.541444,77.17877,72.6,7.9,83.0,0
28.604341,77.270534,24.6,63.8,90.0,0
28.516629,77.282326,35.7,80.3,172.0,0
28.604993,77.179232,5.2,108.5,138.0,0
28.565787,77.292497,64.4,55.1,8.0,0
28.606701,77.266625,26.1,25.1,47.0,0
28.619,77.190904,57.8,27.7,73.0,0
28.517589,77.279445,0.2,84.2,106.0,0
28.626754,77.156905,69.4,44.5,21.0,0
28.588023,77.194415,77.8,13.8,260.0,0
28.49436,77.163753,37.6,0.3,42.0,0
28.587456,77.169668,38.6,24.1,37.0,0
28.629484,77.261054,49.3,112.7,33.0,0
28.590216,77.217768,78.0,87.4,12.0,0
28.587167,77.162946,44.7,8.2,49.0,0
28.618193,77.18902,5.9,47.0,8.0,0
28.586538,77.185268,45.2,12.5,111.0,0
28.597142,77.231043,33.5,51.2,3.0,0
28.544177,77.332156,60.9,9.4,115.0,0
28.584586,77.228787,24.3,91.0,100.0,0
28.704704,77.232097,74.0,70.2,21.0,0
28.619421,77.295558,64.0,24.0,2.0,0
28.623956,77.191357,26.1,390.6,129.0,1
28.578366,77.285144,28.2,71.1,98.0,0
28.590766,77.197275,41.4,25.0,60.0,0
28.599076,77.20049,8.0,35.4,3.0,0
28.65421,77.202015,55.2,198.3,43.0,0
28.670442,77.213149,48.7,18.2,163.0,0
28.587782,77.209753,25.5,18.2,7.0,0
28.609329,77.236413,51.0,67.6,43.0,0
28.598748,77.197286,7.9,32.3,98.0,0
28.648618,77.223523,76.2,29.0,65.0,0
28.633929,77.137917,5.4,42.3,30.0,0
28.606002,77.257621,26.3,142.3,134.0,0
28.660982,77.275101,77.6,147.1,45.0,0
28.636406,77.229578,31.9,87.7,122.0,0
28.571944,77.255893,70.8,68.9,57.0,0
28.610911,77.176628,12.1,1.3,23.0,0
28.601674,77.294379,5.3,66.6,137.0,0
28.561106,77.22801,8.7,246.5,127.0,0
28.599235,77.138243,77.8,145.3,22.0,0
28.667454,77.279269,7.1,12.5,15.0,0
28.665246,77.254387,52.1,291.9,231.0,1
28.656162,77.312082,35.2,19.5,38.0,0
28.649457,77.301694,68.9,10.6,363.0,0
28.620899,77.285591,23.5,27.3,18.0,0
28.580432,77.242199,2.3,12.2,6.0,0
28.638688,77.254151,59.9,20.4,0.0,0
28.528184,77.164568,47.1,29.5,22.0,0
28.576906,77.20465,34.8,71.5,53.0,0
28.665738,77.367712,25.8,76.1,17.0,0
28.585895,77.132117,72.0,61.2,51.0,0
28.642499,77.234012,9.7,28.3,3.0,0
28.592347,77.216528,11.3,245.3,211.0,0
28.638008,77.261167,1.2,28.2,26.0,0
28.533495,77.228431,5.8,41.0,217.0,0
28.67409,77.279229,68.6,43.9,46.0,0
28.554702,77.219257,63.5,1.8,38.0,0
28.542408,77.257213,8.2,44.8,6.0,0
28.671403,77.236784,62.4,33.0,5.0,0
28.610359,77.203919,51.3,5.9,43.0,0
28.595188,77.196798,31.0,133.3,23.0,0
28.688882,77.282393,6.7,99.5,12.0,0
28.647054,77.249747,48.2,26.7,9.0,0
28.588025,77.26831,67.2,24.2,49.0,0
28.603781,77.28124,33.7,188.1,22.0,0
28.664196,77.192611,34.0,16.8,98.0,0
28.562321,77.204959,66.1,165.5,6.0,0
28.682673,77.20146,16.8,6.5,0.0,0
28.588332,77.270056,13.8,146.4,171.0,0
28.566926,77.223044,55.6,62.4,1.0,0
28.664846,77.227663,52.5,119.6,118.0,0
28.64723,77.165763,73.0,7.8,127.0,0
28.52167,77.259702,26.7,43.6,176.0,0
28.605159,77.261357,16.2,47.9,41.0,0
28.55524,77.246551,34.3,57.9,59.0,0
28.650417,77.226641,30.7,79.1,27.0,0
28.696481,77.270662,75.0,39.5,214.0,0
28.637386,77.21605,73.4,47.5,79.0,0
28.572517,77.28948,34.3,37.0,77.0,0
28.654997,77.254244,33.0,96.0,26.0,0
28.607982,77.155389,35.6,191.2,22.0,0
28.606811,77.211822,58.5,9.7,49.0,0
28.586235,77.234747,44.0,27.1,5.0,0
28.615734,77.183668,23.0,19.9,33.0,0
28.606951,77.272478,61.5,224.2,46.0,0
28.49029,77.119696,72.3,72.2,83.0,0
28.611793,77.25869,57.4,12.3,51.0,0
28.603619,77.253018,15.6,40.6,30.0,0
28.627841,77.119125,63.3,51.3,2.0,0
28.510163,77.223675,79.1,78.0,74.0,0
28.6361,77.196751,54.8,19.4,88.0,0
28.61193,77.289376,19.5,55.8,116.0,0
28.635257,77.176625,0.4,129.4,13.0,0
28.529044,77.258459,30.8,86.3,42.0,0
28.548764,77.268416,37.6,8.8,37.0,0
28.516751,77.19887,72.8,194.7,86.0,0
28.617816,77.283387,49.6,33.1,42.0,0
28.593247,77.197724,22.5,44.2,96.0,0
28.6033,77.285127,55.3,94.3,5.0,0
28.540877,77.348718,7.4,49.5,3.0,0
28.550008,77.265012,17.1,70.9,19.0,0
28.485695,77.249108,59.6,52.0,39.0,0
28.543223,77.194844,23.8,29.4,83.0,0
28.577998,77.311353,2.5,46.5,27.0,0
28.580583,77.262912,39.7,29.9,81.0,0
28.607119,77.195478,52.6,47.6,107.0,0
28.648581,77.293456,63.1,18.1,42.0,0
28.576051,77.223994,24.5,5.0,190.0,0
28.634939,77.252342,34.0,96.0,10.0,0
28.649413,77.19798,44.5,10.8,21.0,0
28.668002,77.171571,6.0,138.2,361.0,0
28.634989,77.17417,15.8,36.2,11.0,0
28.614164,77.199431,29.5,22.9,145.0,0
28.556498,77.244159,21.4,42.2,152.0,0
28.624125,77.203595,37.3,13.0,61.0,0
28.591686,77.178935,52.1,151.2,3.0,0
28.679324,77.170944,43.2,14.6,43.0,0
28.615063,77.281824,61.9,54.5,4.0,0
28.602502,77.212375,50.1,14.1,24.0,0
28.681296,77.120618,23.4,3.7,1.0,0
28.586381,77.218113,9.6,127.9,3.0,0
28.61034,77.197731,51.2,65.2,72.0,0
28.71097,77.228723,17.0,6.5,242.0,0
28.623812,77.190139,25.5,178.7,92.0,0
28.666757,77.282844,63.6,39.9,30.0,0
28.68569,77.21083,17.6,44.4,25.0,0
28.582907,77.20798,43.0,54.6,306.0,0
28.655939,77.202698,7.6,20.4,16.0,0
28.593863,77.242184,33.3,64.0,2.0,0
28.712497,77.238247,78.4,23.0,18.0,0
28.682681,77.198958,76.4,144.6,25.0,0
28.647665,77.219693,75.7,140.0,40.0,0
28.66273,77.205849,47.6,51.9,72.0,0
28.57572,77.260985,23.6,60.7,64.0,0
28.696377,77.154061,28.4,395.5,59.0,1
28.565281,77.20147,16.5,126.9,131.0,0
28.630852,77.208723,7.8,5.2,52.0,0
28.574802,77.288234,13.5,15.2,12.0,0
28.653519,77.277267,37.4,72.5,27.0,0
28.697754,77.238108,2.2,37.2,67.0,0
28.633077,77.168779,75.1,130.4,45.0,0
28.626254,77.221362,44.9,82.0,52.0,0
28.604819,77.312482,13.9,374.1,21.0,1
28.615523,77.211065,33.3,1.0,20.0,0
28.593713,77.224931,30.1,46.2,36.0,0
28.692167,77.227821,66.8,41.9,2.0,0
28.650199,77.176011,9.6,45.6,34.0,0
28.59313,77.178051,34.4,173.2,41.0,0
28.61352,77.178,56.9,41.7,4.0,0
28.756295,77.203586,29.9,127.3,2.0,0
28.624108,77.24061,28.6,80.1,1.0,0
28.683148,77.226997,27.2,53.5,27.0,0
28.581672,77.243869,61.0,94.4,41.0,0
28.63418,77.326521,9.5,20.8,11.0,0
28.579275,77.348243,68.5,12.3,136.0,0
28.583734,77.223192,5.7,273.3,53.0,1
28.650187,77.264659,25.5,39.7,55.0,0
28.56572,77.251455,31.1,29.0,4.0,0
28.550898,77.272347,31.5,24.7,5.0,0
28.644761,77.270585,15.0,77.9,42.0,0
28.586091,77.192089,48.3,450.9,86.0,1
28.5965,77.317566,36.3,180.2,109.0,0
28.520444,77.295055,45.4,40.9,47.0,0
28.547035,77.266829,49.2,180.5,53.0,0
28.621534,77.252783,15.3,48.9,57.0,0
28.598821,77.23842,73.6,9.3,22.0,0
28.655959,77.228762,66.4,16.6,222.0,0
28.565514,77.257883,66.3,22.3,223.0,0
28.602197,77.231188,42.5,199.8,59.0,0
28.612824,77.237399,65.6,309.0,29.0,1
28.600294,77.21968,50.2,20.6,114.0,0
28.640375,77.211825,36.0,41.3,12.0,0
28.556211,77.314287,60.2,319.4,56.0,1
28.636115,77.229033,48.0,150.3,93.0,0
28.667455,77.204266,0.2,46.8,0.0,0
28.569333,77.233042,79.8,48.2,34.0,0
28.630533,77.164363,34.4,168.7,18.0,0
28.628369,77.271821,45.7,2.4,96.0,0
28.639939,77.225398,32.5,213.5,154.0,0
28.610575,77.208414,8.0,7.5,11.0,0
28.681415,77.203292,66.7,185.4,12.0,0
28.716014,77.145857,54.6,5.3,196.0,0
28.641754,77.316063,66.3,278.2,43.0,1
28.626196,77.234735,38.7,0.7,6.0,0
28.611189,77.315351,63.3,268.0,5.0,1
28.544823,77.212246,63.8,5.1,200.0,0
28.539129,77.247983,26.9,10.7,34.0,0
28.552802,77.261956,0.3,263.6,171.0,1
28.623787,77.249703,68.8,125.5,52.0,0
28.600864,77.202633,14.8,146.5,77.0,0
28.686856,77.136651,69.5,45.2,20.0,0
28.485241,77.338044,49.5,6.7,4.0,0
28.612536,77.188644,50.8,12.9,93.0,0
28.632169,77.352028,19.8,205.8,11.0,0
28.655384,77.19499,32.2,38.8,76.0,0
28.617666,77.294097,25.0,112.7,5.0,0
28.62874,77.254415,15.2,93.7,51.0,0
28.619302,77.256703,58.0,51.4,84.0,0
28.632488,77.193745,7.7,157.6,1.0,0
28.609536,77.20483,41.0,85.0,30.0,0
28.716309,77.20554,42.9,107.7,53.0,0
28.639392,77.232238,76.4,145.1,96.0,0
28.620369,77.214263,69.6,20.1,18.0,0
28.573594,77.198164,39.3,27.8,102.0,0
28.593385,77.177724,67.5,112.7,63.0,0
28.686006,77.182651,63.2,141.4,26.0,0
28.486251,77.245187,2.2,72.8,21.0,0
28.61334,77.183407,73.8,400.4,73.0,1
28.609254,77.163548,55.0,168.3,77.0,0
28.635504,77.225551,53.8,129.0,61.0,0
28.623761,77.109401,57.1,22.5,35.0,0
28.686291,77.21818,18.0,32.4,1.0,0
28.61541,77.222442,2.3,35.8,51.0,0
28.607295,77.246645,18.5,7.8,57.0,0
28.65809,77.235555,63.6,105.2,16.0,0
28.687142,77.154604,47.8,42.5,14.0,0
28.644842,77.209189,28.9,77.6,120.0,0
28.661077,77.251139,19.3,98.9,12.0,0
28.59963,77.239402,64.0,0.7,14.0,0
28.61677,77.179406,36.6,3.9,59.0,0
28.684787,77.239295,48.9,32.7,23.0,0
28.636836,77.264244,1.0,85.3,35.0,0
28.598399,77.169685,34.4,52.0,45.0,0
28.612128,77.120488,1.2,223.6,160.0,0
28.662358,77.307203,63.0,23.8,18.0,0
28.666811,77.234267,19.9,8.8,3.0,0
28.568393,77.195635,13.4,9.7,7.0,0
28.62863,77.193922,74.1,20.4,3.0,0
28.610108,77.22584,1.4,21.6,84.0,0
28.607223,77.270551,15.8,38.1,238.0,0
28.677015,77.143011,19.2,66.4,5.0,0
28.598623,77.198453,65.8,22.9,20.0,0
28.581721,77.301198,56.8,57.9,115.0,0
28.56975,77.259731,77.4,52.0,137.0,0
28.601773,77.255465,55.6,29.6,15.0,0
28.573738,77.238885,18.9,45.5,151.0,0
28.567261,77.234024,13.3,38.7,52.0,0
28.566001,77.195091,60.4,239.7,318.0,0
28.568973,77.190589,72.1,5.7,1.0,0
28.572458,77.258807,72.9,116.5,92.0,0
28.630453,77.19152,61.7,29.6,3.0,0
28.512501,77.232692,63.5,16.4,80.0,0
28.575412,77.226087,53.0,163.6,173.0,0
28.605494,77.328094,58.9,50.7,24.0,0
28.667931,77.210479,9.3,57.1,25.0,0
28.598204,77.276923,26.3,43.0,16.0,0
28.602834,77.253865,36.6,41.5,34.0,0
28.606103,77.212638,53.1,94.4,38.0,0
28.519316,77.156301,33.4,114.0,51.0,0
28.643455,77.215852,30.0,124.5,70.0,0
28.641371,77.263462,45.1,59.6,58.0,0
28.651225,77.157259,31.6,96.9,6.0,0
28.735792,77.260285,5.8,120.3,60.0,0
28.545574,77.285644,77.6,92.0,13.0,0
28.536099,77.2233,74.1,17.2,46.0,0
28.645793,77.264185,3.1,99.5,53.0,0
28.593626,77.225513,42.3,83.6,34.0,0
28.561219,77.247069,57.0,8.1,32.0,0
28.596372,77.293179,48.8,83.1,33.0,0
28.579583,77.140801,28.3,166.4,16.0,0
28.696739,77.180239,64.3,42.7,98.0,0
28.723591,77.281034,49.2,11.5,40.0,0
28.528722,77.290256,19.1,75.5,42.0,0
28.536673,77.148104,48.9,21.8,12.0,0
28.572532,77.296615,22.0,63.0,39.0,0
28.576024,77.089893,47.7,88.5,34.0,0
28.571737,77.249779,61.1,57.1,32.0,0
28.600788,77.22944,24.2,29.5,35.0,0
28.588158,77.181844,22.6,155.6,17.0,0
28.542819,77.184923,58.1,11.7,95.0,0
28.55916,77.186766,40.7,3.5,13.0,0
28.687817,77.208292,11.1,141.2,47.0,0
28.592628,77.317802,43.7,2.8,23.0,0
28.590068,77.259655,53.1,53.4,76.0,0
28.534478,77.29022,39.3,61.7,71.0,0
28.587339,77.202396,49.9,33.0,72.0,0
28.658545,77.230013,29.2,25.8,130.0,0
28.640278,77.16492,70.2,107.8,91.0,0
28.651055,77.204578,19.2,36.5,24.0,0
28.55032,77.190875,22.5,10.6,30.0,0
28.549519,77.242932,61.9,49.8,121.0,0
28.667172,77.183157,4.6,103.7,104.0,0
28.651814,77.176657,79.0,29.5,152.0,0
28.597577,77.238318,50.3,11.3,109.0,0
28.653152,77.215824,64.6,33.4,8.0,0
28.55035,77.183473,46.7,63.1,24.0,0
28.548277,77.176168,62.9,8.6,21.0,0
28.529627,77.183457,34.7,21.4,29.0,0
28.628574,77.259231,46.1,282.8,21.0,1
28.621336,77.239376,53.0,18.3,92.0,0
28.584379,77.180741,72.2,5.2,72.0,0
28.57148,77.18273,2.8,45.3,13.0,0
28.731227,77.161133,8.7,6.1,12.0,0
28.597543,77.198837,55.3,1.1,15.0,0
28.679903,77.224648,27.5,1.2,23.0,0
28.603183,77.174553,54.2,28.1,69.0,0
28.585464,77.327866,18.2,6.1,28.0,0
28.681333,77.249689,50.3,17.1,33.0,0
28.649998,77.216891,38.2,83.6,3.0,0
28.609295,77.222754,9.8,27.2,39.0,0
28.667186,77.14893,74.4,68.5,35.0,0
28.736515,77.158549,63.4,42.4,69.0,0
28.573882,77.284645,62.5,172.8,14.0,0
28.634087,77.300255,55.8,95.4,77.0,0
28.590039,77.10773,1.7,153.1,76.0,0
28.563773,77.242019,40.4,58.5,58.0,0
28.562387,77.287582,60.1,121.6,27.0,0
28.690117,77.201413,17.3,76.5,4.0,0
28.519262,77.294467,49.2,109.0,16.0,0
28.635893,77.256867,74.4,92.3,160.0,0
28.569238,77.241046,60.2,28.6,127.0,0
28.699125,77.206267,43.8,10.7,13.0,0
28.596846,77.223105,24.8,131.4,23.0,0
28.5923,77.196129,50.9,6.4,1.0,0
28.688975,77.233323,57.2,74.3,22.0,0
28.65434,77.23114,51.0,359.2,97.0,1
28.638211,77.196786,60.4,16.1,51.0,0
28.650791,77.121148,22.3,108.8,122.0,0
28.556336,77.208751,40.6,244.9,195.0,0
28.647586,77.167606,43.9,54.7,15.0,0
28.600547,77.162456,7.2,68.1,49.0,0
28.628546,77.184,14.1,36.7,84.0,0
28.634728,77.259844,24.5,46.6,58.0,0
28.554975,77.162943,3.8,79.6,18.0,0
28.640191,77.174129,18.7,164.1,227.0,0
28.601182,77.253839,41.8,243.5,67.0,0
28.548504,77.180218,43.3,62.7,1.0,0
28.603172,77.16214,20.0,122.0,44.0,0
28.611501,77.258942,75.7,106.7,11.0,0
28.640182,77.212027,37.4,22.7,77.0,0
28.491085,77.221767,51.0,49.6,4.0,0
28.629907,77.207307,2.4,92.0,25.0,0
28.584907,77.239665,31.9,11.0,23.0,0
28.650994,77.252774,43.4,172.3,133.0,0
28.610407,77.212351,25.0,41.2,124.0,0
28.593831,77.143593,13.7,48.3,104.0,0
28.601625,77.233374,16.1,163.1,82.0,0
28.62717,77.2015,37.3,15.1,185.0,0
28.655895,77.261364,5.7,2.9,13.0,0
28.565944,77.173719,18.8,27.0,103.0,0
28.593317,77.20278,57.6,13.0,67.0,0
28.683967,77.144407,17.2,339.2,73.0,1
28.592444,77.257658,9.4,66.8,33.0,0
28.628862,77.279767,6.7,66.5,63.0,0
28.54879,77.1941,79.1,126.4,16.0,0
28.524775,77.208796,6.9,23.9,45.0,0
28.55849,77.178016,34.7,59.2,212.0,0
28.576005,77.182837,40.9,12.3,69.0,0
28.662496,77.253178,77.2,7.9,68.0,0
28.667976,77.193292,71.3,46.3,16.0,0
28.514234,77.242257,19.0,195.3,110.0,0
28.583438,77.217738,6.8,46.5,154.0,0
28.645389,77.256028,35.0,48.1,7.0,0
28.605232,77.19888,8.1,160.3,36.0,0
28.685728,77.272765,69.7,27.0,66.0,0
28.644175,77.312273,56.3,53.8,129.0,0
28.597116,77.133483,75.5,14.4,46.0,0
28.601567,77.213892,45.6,149.8,33.0,0
28.607661,77.213861,29.2,3.0,2.0,0
28.568202,77.182714,40.1,42.6,48.0,0
28.657461,77.238875,12.9,25.9,24.0,0
28.647621,77.27453,37.0,23.8,299.0,0
28.633214,77.119799,79.9,22.4,55.0,0
28.622629,77.116016,55.2,36.9,14.0,0
28.55959,77.301371,5.0,185.4,294.0,0
28.63571,77.20652,58.1,98.7,54.0,0
28.616955,77.222973,8.1,176.2,88.0,0
28.710613,77.165076,31.3,17.5,208.0,0
28.545835,77.220717,62.9,151.3,83.0,0
28.574335,77.286944,10.2,44.9,172.0,0
28.531168,77.243321,23.4,317.3,27.0,1
28.599599,77.228137,15.6,72.0,3.0,0
28.523455,77.13,69.6,53.5,199.0,0
28.669775,77.255635,11.8,207.4,48.0,0
28.665112,77.218979,42.9,38.4,89.0,0
28.602518,77.1881,22.0,110.5,48.0,0
28.559814,77.250625,40.6,51.3,86.0,0
28.534295,77.176107,13.4,105.8,4.0,0
28.575307,77.246539,60.6,25.8,4.0,0
28.641769,77.279344,51.4,41.8,151.0,0
28.571147,77.226211,3.5,33.9,34.0,0
28.705929,77.1973,75.8,162.5,21.0,0
28.685035,77.189892,71.4,211.1,148.0,0
28.610541,77.237634,23.8,106.4,405.0,0
28.587407,77.196899,23.4,137.9,57.0,0
28.58204,77.336824,39.9,34.9,49.0,0
28.690419,77.147744,49.5,13.1,150.0,0
28.577665,77.212012,23.3,92.8,12.0,0
28.657218,77.232129,63.6,81.1,60.0,0
28.61159,77.226176,6.3,24.5,98.0,0
28.646178,77.190462,31.8,194.8,81.0,0
28.56948,77.280113,44.5,35.4,83.0,0
28.593854,77.251843,64.0,135.1,98.0,0
28.609291,77.255489,69.7,11.1,14.0,0
28.578932,77.185104,19.6,27.0,49.0,0
28.672961,77.198363,19.3,76.2,7.0,0
28.572285,77.242912,29.5,22.2,6.0,0
28.581648,77.163475,34.2,250.8,102.0,1
28.678435,77.251778,67.9,64.2,100.0,0
28.668746,77.213452,0.6,105.2,12.0,0
28.689899,77.27173,54.8,66.0,50.0,0
28.515086,77.197119,17.6,41.8,2.0,0
28.620536,77.309209,70.6,138.1,28.0,0
28.615014,77.239025,25.4,1.8,10.0,0
28.582413,77.244522,43.0,44.5,28.0,0
28.626723,77.183871,26.3,170.4,52.0,0
28.594428,77.231167,34.0,7.1,98.0,0
28.6186,77.191038,41.8,18.6,43.0,0
28.780594,77.141482,59.8,258.8,161.0,1
28.626357,77.208717,9.7,255.5,6.0,1
28.628457,77.276641,28.2,38.8,46.0,0
28.651561,77.215294,51.2,111.6,143.0,0
28.619532,77.203793,47.1,78.6,16.0,0
28.555598,77.203129,62.5,54.3,88.0,0
28.528164,77.330579,71.1,134.5,18.0,0
28.609035,77.248921,7.5,84.2,228.0,0
28.597044,77.139,57.1,7.6,85.0,0
28.51232,77.191343,22.7,146.4,64.0,0
28.69197,77.198459,38.5,25.7,124.0,0
28.61585,77.18244,50.2,80.2,53.0,0
28.682472,77.221718,12.0,119.5,21.0,0
28.498907,77.189805,27.7,182.3,23.0,0
28.683424,77.192862,78.1,207.5,53.0,0
28.58624,77.226176,10.9,208.1,45.0,0
28.673458,77.141464,6.7,85.6,143.0,0
28.621243,77.110946,66.9,78.3,47.0,0
28.633163,77.280641,34.5,1.2,43.0,0
