lighting_percent,crowd_level,police_proximity_m,open_stores_count,historical_crime_rate,safety_score
11.05,74.73,2968.1,22,2.26,46.1
47.98,35.36,3919.0,16,7.3,27.8
36.55,61.98,4611.0,21,5.62,28.3
53.74,9.52,3802.2,9,7.31,19.6
61.95,59.78,3405.1,24,2.42,53.0
13.94,18.74,2383.3,17,5.45,18.2
21.07,79.75,3066.5,16,6.1,38.1
60.28,36.99,561.4,11,3.32,56.7
40.89,30.34,4431.2,14,6.92,19.7
75.63,80.68,2764.5,18,0.12,75.9
68.71,9.51,296.7,21,5.1,47.6
86.1,40.69,4607.5,14,5.25,42.8
72.32,38.3,2497.6,12,4.58,46.6
48.69,30.63,4356.1,6,5.39,28.1
70.57,87.06,4298.8,10,1.5,62.3
34.78,72.58,4097.2,7,5.85,28.2
37.57,10.75,400.9,19,2.92,43.8
81.01,69.32,1310.6,15,3.9,73.3
50.18,52.46,4390.2,23,2.9,40.5
81.85,86.08,4505.1,22,4.08,60.0
84.02,33.17,2344.5,10,5.32,49.0
87.18,56.67,2256.2,23,7.14,51.4
92.5,50.07,958.2,4,4.16,59.3
48.79,49.06,4845.2,6,2.82,29.9
38.7,46.05,1144.4,15,4.2,43.1
62.4,23.51,1035.6,15,5.89,45.7
43.41,73.01,3337.6,19,3.01,49.8
64.1,45.62,1289.9,16,3.58,56.8
73.5,91.27,4700.0,18,4.83,55.0
71.96,28.47,153.4,14,2.57,60.0
43.71,66.45,128.2,24,1.86,68.1
25.02,89.66,2573.9,14,1.28,58.9
48.75,64.71,2491.5,19,3.06,53.3
22.83,83.41,900.5,20,0.51,64.9
90.11,79.47,2523.1,14,5.0,67.3
41.13,37.41,2117.1,2,1.58,33.0
23.9,59.01,4462.6,11,3.27,35.8
12.29,19.06,145.3,5,2.36,38.0
68.12,53.2,4883.7,19,5.4,40.6
67.32,25.74,3159.5,4,7.24,21.3
40.65,71.94,844.0,10,5.42,56.8
16.45,52.53,329.1,22,4.66,42.0
46.87,42.01,2736.7,11,5.72,40.1
38.01,29.19,1251.0,6,0.35,48.1
70.94,94.88,1575.7,8,1.13,81.5
64.52,11.45,1301.1,17,0.9,55.5
42.81,8.92,3285.8,13,0.92,41.8
29.61,24.55,2812.3,3,2.29,22.9
98.92,92.4,482.1,7,4.57,83.0
50.86,93.13,2680.0,15,1.06,66.0
71.94,63.94,3976.8,3,7.95,21.6
22.65,84.21,497.9,18,7.28,41.8
53.7,24.26,4459.7,5,8.26,12.2
12.48,92.48,2933.7,18,0.46,54.1
55.49,17.85,4758.1,14,7.25,17.0
96.76,14.1,825.9,11,6.85,53.2
44.58,15.1,4968.5,11,7.68,16.4
13.51,56.58,3256.9,1,4.53,7.5
12.79,75.29,2880.7,8,6.72,25.6
44.92,38.0,2624.9,2,0.53,37.4
24.4,93.01,215.9,0,0.74,46.8
12.1,44.1,4704.2,13,1.1,34.2
78.06,18.54,3255.6,12,7.78,37.2
51.27,46.94,549.0,24,0.61,64.2
36.03,66.11,202.7,4,0.94,59.8
91.01,79.9,348.8,6,7.92,53.3
20.45,46.29,3086.0,13,1.0,44.2
96.03,58.42,3108.7,15,7.41,48.1
38.26,29.06,2548.4,17,6.73,28.3
89.96,63.13,1603.2,13,0.44,74.1
64.26,93.74,2705.5,0,0.28,50.3
84.4,9.41,2629.9,5,4.59,39.2
98.56,84.79,195.1,20,8.48,63.4
35.96,55.61,1484.1,9,7.48,33.4
96.5,27.69,360.6,5,2.7,67.8
45.05,90.94,4510.8,1,3.34,31.7
44.7,48.5,3653.6,6,3.36,39.1
40.63,34.85,4981.0,16,6.27,18.8
58.73,21.33,1580.6,23,2.97,45.2
23.87,27.0,4404.6,13,1.34,32.5
59.83,79.96,3055.0,22,6.38,41.9
58.75,60.3,2320.3,6,3.95,45.4
78.57,87.19,1190.6,21,0.74,82.6
85.03,25.88,3718.1,20,6.74,37.4
49.64,15.9,4530.3,8,5.02,26.7
37.21,5.55,1253.0,18,4.21,36.5
33.34,50.71,959.4,24,5.76,36.8
27.52,94.85,3511.5,20,4.35,41.3
15.19,67.55,4887.2,23,5.55,16.7
40.82,32.76,3774.8,10,7.39,20.4
34.32,83.92,1494.4,2,5.25,35.8
96.98,75.36,2157.8,22,5.64,68.9
60.19,6.39,1983.2,3,5.26,24.4
41.25,78.52,4275.3,4,4.56,35.1
62.24,32.05,3879.7,3,1.54,37.5
22.53,18.47,2986.0,12,2.92,30.7
49.96,25.37,1447.3,8,5.92,35.5
66.36,47.17,4696.1,22,3.67,36.2
54.0,43.24,3301.2,13,3.51,47.9
46.16,31.0,4855.3,15,6.48,21.7
99.45,20.5,2942.6,21,0.15,71.8
89.23,73.6,4123.8,5,5.8,42.5
66.11,94.11,4084.2,9,4.21,62.9
61.24,75.0,1752.9,22,3.26,61.0
65.86,31.63,4823.7,20,2.96,39.2
28.12,27.03,207.5,12,1.55,49.7
45.56,24.59,3866.7,2,2.91,22.0
13.55,17.3,4831.2,10,3.39,17.7
52.8,54.62,1760.7,2,3.77,35.3
58.87,59.49,3275.7,6,5.75,31.8
30.5,68.5,2854.9,9,3.91,40.3
96.76,66.22,3831.4,0,6.79,34.6
91.85,31.31,4344.3,3,5.47,28.3
74.99,34.73,3054.9,7,1.69,49.1
58.0,66.34,4097.9,19,2.43,48.8
88.3,36.45,1630.2,16,0.77,70.5
21.76,24.14,1220.1,4,8.04,8.3
81.15,38.69,2210.3,16,7.55,42.0
21.23,29.49,3420.9,8,0.81,35.9
81.48,12.95,1017.5,7,4.92,51.0
34.82,79.71,3433.7,6,8.17,26.3
88.94,81.78,2031.1,4,6.38,57.8
94.96,24.78,3998.3,3,4.23,35.0
23.39,10.83,280.5,22,2.13,41.5
51.64,71.49,3373.1,2,2.44,42.5
98.29,24.04,3284.1,7,6.28,44.0
53.51,40.41,4710.6,4,6.66,13.9
87.72,10.77,3595.5,4,4.54,34.8
62.99,25.36,4001.9,16,1.12,49.7
43.78,76.36,4532.5,14,7.94,23.1
35.72,77.4,3407.8,7,7.2,28.6
28.29,23.64,1521.8,6,1.28,40.8
78.56,35.23,4361.9,16,0.58,61.2
44.79,17.08,3763.1,11,4.6,30.9
56.01,11.68,2179.7,3,2.49,30.9
54.31,94.3,3581.6,19,2.48,57.5
61.96,64.0,4351.7,24,0.83,59.8
87.9,53.79,4880.7,17,8.11,29.0
98.27,73.89,4766.5,3,7.07,34.1
46.68,80.61,1694.1,9,1.06,70.2
84.48,77.6,2166.3,2,7.46,40.1
78.81,6.49,636.7,4,5.84,34.0
61.62,21.81,1313.0,11,2.83,48.2
96.04,63.94,4423.9,22,7.42,48.5
28.04,38.82,1868.2,4,5.12,24.3
19.83,93.42,3140.7,4,7.23,21.8
86.86,64.89,3363.2,3,4.04,47.6
49.52,91.09,3931.0,24,4.31,49.8
86.23,23.13,995.7,5,2.54,55.8
90.38,82.76,1593.6,9,3.36,70.2
15.62,33.92,2296.8,5,4.87,17.1
89.51,94.06,1887.7,21,8.06,61.3
50.35,19.19,4916.2,21,5.14,26.4
55.94,51.47,4191.2,0,1.34,32.1
66.39,76.36,2450.5,15,0.16,70.2
93.37,43.94,4408.4,10,7.25,43.0
11.72,47.13,1803.5,5,3.16,29.0
52.92,93.77,3950.6,19,2.75,60.5
71.89,43.28,1196.0,17,6.83,45.1
75.04,59.37,3884.4,5,8.04,28.3
72.33,9.91,2336.6,16,6.38,35.6
22.1,80.8,626.7,11,1.56,62.5
36.95,63.34,1439.0,16,3.39,51.0
42.28,41.36,2071.1,20,6.48,34.3
82.4,6.46,3771.5,21,7.72,27.2
35.09,58.25,457.6,17,8.49,36.1
28.96,6.14,3331.8,9,4.4,22.7
96.17,5.11,3608.5,23,7.01,33.6
10.8,60.45,3304.2,19,0.49,44.3
99.8,22.01,3827.3,11,2.5,56.8
70.91,22.27,973.0,3,3.22,49.8
84.56,63.79,2976.8,9,8.29,42.8
36.52,9.83,4711.6,4,0.13,23.4
11.29,33.21,3092.8,3,2.69,18.8
76.41,18.45,3095.5,15,7.92,28.3
85.07,57.22,3708.6,4,2.68,46.7
76.64,64.56,1732.7,18,1.99,64.8
22.86,69.9,3532.3,23,6.23,27.2
77.81,27.97,4589.5,5,6.36,23.9
79.2,13.03,153.4,23,4.07,52.3
69.27,12.08,4363.6,20,8.05,20.9
78.95,43.35,1171.2,6,1.8,55.4
86.13,90.13,2334.0,9,7.77,57.6
65.22,24.6,4276.5,6,6.45,22.6
17.97,28.11,4137.2,21,3.19,24.4
53.89,14.08,4470.4,13,6.88,22.2
16.99,59.5,4708.0,9,1.22,38.8
46.68,66.19,2291.1,19,1.2,57.6
46.64,62.86,3316.2,21,7.91,32.4
15.94,82.5,2013.3,24,0.9,59.7
41.39,48.78,1818.5,10,0.13,55.9
19.99,17.1,2214.8,13,3.37,32.9
82.74,31.05,3741.1,11,0.97,55.0
95.29,64.62,2557.1,3,7.35,44.6
16.51,60.18,4088.9,12,7.85,14.9
95.96,52.79,3751.6,21,4.15,55.0
57.03,66.47,200.3,21,3.67,66.4
36.96,62.37,3188.2,2,4.63,26.7
16.92,84.32,2239.2,12,2.0,49.0
55.06,57.74,2337.5,19,2.6,55.6
81.51,75.07,4110.0,18,0.95,65.4
73.64,27.38,2783.3,14,3.85,43.2
14.52,66.04,4439.5,18,5.24,26.1
16.56,86.2,3592.7,19,7.91,24.2
46.26,39.72,2808.9,3,6.31,17.5
36.58,75.12,3797.2,5,6.17,31.2
30.91,70.23,287.9,14,2.69,55.1
35.29,10.36,232.7,3,7.56,15.5
82.31,57.34,508.4,5,8.05,48.7
93.63,16.72,2244.1,1,7.93,21.9
46.46,92.06,1253.7,3,0.43,58.1
91.55,78.03,4922.9,17,5.18,54.6
38.93,14.88,2757.2,14,5.5,28.4
52.88,15.96,3345.8,11,2.58,42.7
30.34,58.5,1466.2,7,8.44,33.0
67.64,36.04,1676.8,11,2.55,55.7
98.11,8.14,1743.8,8,1.92,63.3
64.31,53.75,3523.8,6,4.17,38.5
42.2,39.91,2421.2,21,2.81,47.2
68.3,14.1,2636.6,7,7.86,27.4
21.06,77.17,3000.8,19,3.8,40.8
89.98,87.36,3867.2,9,3.55,63.6
55.28,73.09,542.8,10,5.36,55.7
50.44,79.02,3906.7,1,0.78,42.3
62.73,24.48,2859.9,3,6.46,18.6
66.23,28.72,3378.6,20,6.55,33.0
16.46,23.77,1705.0,24,4.08,30.6
71.44,73.86,2106.0,20,8.13,42.0
31.77,90.31,1232.7,24,4.97,48.2
74.26,69.52,4898.6,8,5.94,41.0
84.03,84.33,2535.3,7,7.86,55.0
82.36,62.48,4980.8,4,5.7,32.1
59.73,39.89,2500.0,13,3.73,47.7
56.82,43.32,1176.8,1,0.31,44.3
22.86,11.78,2586.5,20,6.22,16.5
79.78,7.83,294.0,16,8.2,35.7
34.43,67.59,4533.4,7,4.05,36.2
54.7,44.46,4110.9,1,2.95,22.0
35.58,54.7,3656.5,22,4.46,38.6
22.04,55.19,3088.2,14,6.22,28.8
66.66,29.96,2941.2,1,0.11,41.0
14.89,47.83,4984.0,10,7.55,13.6
77.38,47.37,1462.2,13,7.55,56.0
38.58,39.96,3920.5,20,4.65,33.0
10.01,78.86,2948.9,9,1.13,44.1
56.0,45.6,4881.8,6,5.74,30.8
14.22,59.33,4156.2,21,1.26,39.3
34.86,85.6,4992.8,13,4.36,44.7
73.63,82.96,2982.8,12,0.89,70.0
15.64,85.14,1102.3,20,5.05,48.5
85.54,29.3,2568.1,21,2.77,57.3
10.34,8.15,3584.4,1,7.08,5.0
32.21,28.5,3894.4,9,6.82,18.1
76.68,30.08,102.5,0,8.49,33.2
38.46,86.84,2574.6,0,2.26,38.3
19.17,63.43,1252.6,23,0.62,57.9
42.42,12.35,4387.1,2,3.82,17.1
34.34,17.18,849.2,10,0.8,47.8
85.84,19.01,3365.6,18,1.6,58.6
38.2,61.74,1403.7,8,5.12,44.4
81.0,71.19,1847.1,12,5.07,61.5
90.27,82.37,4708.7,21,0.46,72.0
49.04,89.66,1278.2,3,3.82,50.3
91.89,23.15,565.5,19,4.55,61.3
43.96,32.88,439.5,22,2.35,51.9
96.77,26.63,2572.6,5,7.43,37.1
18.04,37.29,3244.4,1,1.45,13.1
71.83,87.32,1703.7,8,2.23,75.3
54.44,56.76,3482.3,17,1.42,59.4
44.89,71.44,399.1,23,1.08,68.8
66.94,49.11,4300.9,3,7.48,15.0
73.35,7.6,4101.2,0,2.43,24.9
10.39,10.78,4928.9,0,6.17,5.0
25.03,53.41,4688.9,24,3.7,31.0
74.17,69.69,1845.4,19,5.44,59.0
69.97,24.38,2056.4,16,7.9,36.4
96.94,69.97,3755.2,18,7.19,54.5
78.49,77.96,757.0,2,0.68,67.0
95.57,42.07,1638.7,22,7.2,52.7
73.23,72.18,680.9,21,3.9,69.5
36.82,41.36,2328.9,23,3.04,43.1
19.48,66.05,2804.8,22,5.75,29.9
80.36,73.76,1134.7,16,8.08,55.1
67.97,94.27,230.5,2,0.89,64.9
14.34,36.09,3624.8,24,6.55,16.4
42.4,41.99,198.0,3,1.81,41.6
96.11,19.91,4869.7,12,3.29,45.9
55.04,23.37,1185.9,14,7.44,32.8
48.95,67.41,3353.1,11,4.68,41.2
51.19,87.53,2230.3,2,0.67,56.8
28.8,40.51,392.4,20,4.37,46.4
43.18,21.19,2413.7,7,6.73,28.6
43.28,30.66,2632.1,0,4.54,15.8
14.71,45.95,4287.9,17,1.5,32.9
79.08,31.16,3688.5,12,3.84,49.7
47.49,26.02,488.6,6,7.86,29.0
84.0,71.24,1124.9,12,5.63,63.4
86.53,5.71,1628.2,16,6.23,35.8
29.08,53.53,670.4,12,6.7,39.7
69.16,76.44,2338.8,12,0.86,72.8
52.51,28.96,4923.1,10,4.98,28.5
89.21,59.3,2621.6,13,3.26,66.6
29.42,65.2,3735.2,20,1.27,49.0
71.0,63.95,3446.4,9,1.8,58.7
64.7,45.13,4264.6,7,6.66,30.4
36.58,36.19,1157.0,5,1.46,41.6
22.29,80.23,3793.7,18,2.72,47.5
68.65,73.26,4418.6,22,2.49,58.9
76.47,33.91,940.4,18,0.51,67.3
38.41,14.27,1799.3,11,3.98,37.7
68.03,11.46,4853.5,20,6.53,25.2
45.56,13.48,3925.9,6,0.29,35.6
74.19,57.46,1484.7,17,1.05,71.1
27.93,9.65,2863.3,19,6.15,21.8
90.12,35.32,2081.2,17,5.09,57.1
35.87,72.79,2500.8,22,6.11,46.4
43.1,31.49,1840.3,2,2.03,33.8
15.23,73.7,1468.7,8,6.85,33.2
20.04,72.09,3406.3,5,4.13,31.1
56.43,27.12,3914.9,0,5.23,12.0
34.08,70.59,4382.4,9,0.87,47.2
85.19,72.3,861.1,7,1.82,72.8
11.32,40.77,4132.0,22,6.6,5.0
44.12,23.94,1348.5,16,1.98,51.3
40.36,51.91,2193.9,2,0.88,35.3
11.74,87.93,4517.1,2,5.12,12.5
21.19,62.57,2327.1,2,4.7,23.2
47.23,20.56,1065.6,6,5.21,33.2
54.36,66.45,883.4,21,5.29,60.0
46.39,43.45,2417.6,10,4.3,37.8
57.78,58.24,3837.1,17,4.25,51.3
63.56,71.07,4986.3,4,7.86,26.7
10.89,51.35,3958.3,21,4.58,27.5
51.77,78.26,4397.4,1,5.29,28.4
96.71,69.99,3764.4,13,2.34,69.3
56.71,60.36,4487.6,0,7.42,5.9
70.98,18.57,473.8,3,0.3,55.6
38.07,80.24,4656.7,13,4.78,33.6
79.66,89.23,2042.4,14,3.32,68.8
79.56,17.33,4615.9,19,5.17,35.4
56.92,48.94,471.1,19,3.13,56.6
97.84,28.3,3604.7,16,6.13,48.3
21.3,72.91,3704.9,2,0.27,34.3
11.53,69.95,4984.9,22,3.51,30.5
79.31,17.68,3867.4,3,7.08,19.4
82.64,83.93,1974.6,17,2.2,74.7
20.82,21.29,2830.5,23,0.54,36.7
33.9,76.75,1896.1,0,4.27,25.0
11.58,46.13,1060.5,24,8.3,21.8
36.4,34.54,1317.7,4,0.64,41.0
79.58,19.24,1187.9,17,0.69,69.7
56.62,20.09,2789.2,12,5.1,31.7
41.33,64.57,4540.2,13,2.2,51.8
43.46,54.54,4572.4,19,3.55,39.1
10.12,15.99,368.3,2,7.08,6.5
36.98,15.14,491.5,22,1.77,46.9
68.18,11.51,1301.1,5,6.14,34.5
97.68,71.94,1349.8,10,4.34,71.0
86.24,69.07,565.0,8,7.7,59.1
12.12,10.26,2003.5,19,8.27,12.4
90.87,55.42,2979.9,18,4.17,61.1
80.49,12.62,2933.0,6,5.01,40.8
80.23,86.34,2762.8,21,6.37,58.0
51.22,86.64,1759.5,20,2.78,60.0
45.82,67.84,3561.6,9,2.0,45.5
37.26,88.36,4149.8,6,8.2,25.5
15.91,78.03,1796.7,4,3.73,35.5
30.54,79.57,519.1,24,0.11,73.9
32.19,56.27,1552.0,3,7.14,21.3
53.57,32.55,773.1,16,5.14,46.9
77.27,24.6,2390.1,4,1.52,50.7
52.64,34.45,864.1,16,0.35,63.9
15.21,61.56,2367.9,16,2.55,44.9
96.2,20.54,1182.9,16,7.89,44.0
94.85,28.28,3719.8,0,7.94,14.7
80.67,47.13,235.1,23,2.71,68.7
99.22,25.97,2818.3,1,7.12,21.0
59.0,57.98,930.5,24,3.81,58.0
96.65,88.09,104.9,22,5.6,73.9
16.8,72.33,4359.1,18,2.91,37.3
42.91,64.98,3390.5,8,4.43,41.4
30.28,57.44,584.8,19,2.57,50.6
27.62,48.92,3354.0,22,0.61,50.3
22.67,21.79,3097.1,14,1.27,36.8
66.02,85.52,2419.4,18,2.54,68.5
80.32,27.37,2154.4,4,8.3,27.8
62.05,13.22,4446.6,12,8.21,19.9
23.23,72.5,1301.2,3,7.05,19.8
83.0,20.81,2051.7,12,2.05,62.7
67.24,38.47,1712.7,5,3.81,48.1
44.93,7.55,3878.9,11,3.79,28.8
70.67,17.34,4590.7,8,3.35,39.8
33.39,20.59,4263.9,14,0.48,41.1
41.07,9.9,4008.7,20,4.59,23.6
92.57,64.1,4935.3,14,0.71,61.4
36.15,80.33,3516.0,16,6.84,33.7
52.3,38.6,3780.2,4,5.91,22.6
90.11,83.71,4915.7,4,3.06,52.0
73.69,24.2,134.3,24,5.54,55.9
15.6,34.29,3206.8,23,2.06,31.1
23.26,18.57,3721.0,4,2.33,17.2
10.71,60.85,4597.4,20,2.74,27.8
66.78,42.79,4430.8,13,6.79,33.9
50.29,60.2,4225.6,1,1.87,27.1
22.08,73.55,4734.4,8,4.83,32.5
96.21,54.11,2733.2,13,1.78,67.2
57.67,61.49,133.9,14,2.49,64.0
31.77,89.17,154.2,3,2.08,58.3
55.05,31.92,2768.7,22,5.52,40.6
71.17,37.32,2232.8,5,4.52,42.3
16.86,69.59,2311.1,13,6.16,28.6
34.72,60.02,2062.0,4,1.95,48.1
82.63,21.07,4596.9,10,0.18,54.6
51.37,38.85,1859.9,20,5.82,40.6
59.19,47.11,4295.5,13,1.06,54.3
48.95,42.75,4524.0,6,2.17,31.2
13.95,21.04,2547.6,13,2.67,28.7
24.92,88.2,2290.0,12,6.37,39.1
50.1,73.61,3829.0,17,5.36,42.3
28.83,48.32,3569.1,24,1.65,38.2
14.5,66.21,1709.8,1,5.12,20.3
85.93,85.76,602.5,8,6.05,68.0
98.31,17.26,1397.8,10,3.37,66.3
81.38,27.53,742.0,19,2.17,67.8
86.84,53.84,1544.2,10,5.8,56.6
31.78,76.91,1382.9,5,5.23,38.4
96.46,8.26,3224.8,0,0.75,43.3
27.72,93.56,4777.0,4,5.7,24.9
95.63,45.94,3460.1,21,4.2,52.3
99.53,37.33,4640.6,24,6.43,49.4
74.06,31.35,3942.2,13,1.7,49.1
98.3,20.69,3666.6,24,2.27,64.4
61.26,76.24,2128.9,15,4.66,56.9
33.36,90.99,1691.5,8,4.15,51.2
49.33,42.23,4246.8,18,3.35,32.0
63.42,90.72,4536.4,19,6.37,46.8
16.58,79.14,2314.2,7,4.84,32.2
66.01,48.29,144.4,7,6.07,51.9
98.31,65.66,3983.4,15,1.39,75.8
27.11,44.15,1496.8,17,6.22,29.3
81.33,55.29,148.5,7,3.98,67.5
91.71,10.22,4044.4,22,0.38,54.7
94.93,67.66,2635.3,8,2.07,75.8
96.41,9.75,3457.5,4,0.32,51.4
56.93,78.54,4582.0,1,3.94,29.9
97.96,79.25,2751.8,20,2.84,76.8
78.16,26.34,2565.7,13,8.39,36.2
24.55,34.13,1524.2,17,7.4,22.7
52.92,48.32,1595.4,12,7.04,45.0
74.65,58.7,4003.1,11,4.31,45.1
32.26,30.86,2300.2,14,6.88,26.6
67.66,58.32,901.3,20,2.34,64.0
69.99,31.8,563.2,14,4.81,48.9
24.64,9.99,2417.3,24,3.4,26.2
60.86,5.23,2378.3,22,1.54,47.6
79.45,14.1,3301.9,22,0.71,56.7
54.9,76.3,2408.2,0,4.79,35.1
11.09,91.53,803.0,24,0.92,64.8
10.81,43.43,2588.2,21,6.13,23.7
42.13,51.14,4543.3,6,7.84,15.6
93.36,18.22,881.3,12,1.46,71.7
30.58,54.59,3479.8,17,4.06,34.4
67.09,18.02,3009.9,0,6.31,9.1
29.99,60.01,3768.1,10,2.51,44.5
38.95,88.99,837.9,12,7.83,49.1
86.32,22.61,4713.9,19,7.56,28.1
75.6,73.81,3142.7,8,0.97,74.8
18.59,7.12,4250.6,24,0.33,31.9
48.58,38.79,1308.4,15,8.3,33.7
12.63,14.97,3723.1,10,8.13,5.0
53.28,36.72,3927.1,2,3.65,27.4
69.62,20.62,2047.4,16,0.52,54.9
20.67,38.6,1981.4,1,5.3,11.9
36.0,42.58,3323.2,8,2.56,38.8
45.81,32.05,557.7,8,7.97,30.0
92.76,64.1,3704.6,15,6.78,52.5
99.39,87.7,310.1,0,5.56,57.0
14.04,41.05,1033.9,24,2.49,44.7
78.49,22.31,3354.3,16,5.99,37.8
43.46,29.37,581.8,9,2.53,54.3
45.32,81.86,4862.0,19,0.42,55.7
77.88,56.45,4355.1,4,4.37,37.2
92.66,45.95,3168.9,7,4.2,52.1
95.58,18.47,4113.4,12,6.51,32.9
61.94,45.48,4449.1,20,7.37,32.9
42.14,30.06,1371.4,4,3.08,39.2
80.88,89.88,4262.1,3,3.88,56.4
32.59,84.57,1054.5,24,4.05,53.1
60.77,12.55,2125.4,7,2.82,41.5
42.27,51.5,2835.5,24,6.34,29.0
69.1,25.26,3598.1,22,4.49,43.3
31.64,41.97,247.7,6,7.78,30.5
27.24,83.92,1523.5,4,5.56,39.6
92.64,52.48,3081.7,9,1.88,63.9
19.16,35.08,1851.1,16,1.48,45.0
55.54,23.71,3897.6,5,3.23,29.4
29.88,77.03,3293.1,9,3.01,50.0
13.5,61.21,1248.6,15,3.52,44.3
13.24,47.13,815.1,21,1.64,42.7
25.77,24.57,3182.3,9,8.32,12.9
88.01,35.08,2307.3,3,1.32,47.4
35.42,91.39,927.9,1,5.58,31.0
95.54,51.81,1699.2,0,0.21,55.6
62.35,41.06,1584.9,2,3.52,36.5
49.3,51.93,629.8,12,2.7,57.5
62.21,75.11,2779.9,24,3.31,58.3
56.5,35.61,3841.9,11,4.28,38.7
78.29,21.08,2919.8,0,5.14,22.9
35.42,57.64,4148.8,20,5.0,33.7
41.77,64.87,725.1,9,5.4,45.3
90.47,69.14,2234.5,5,7.19,47.6
95.18,84.38,3086.1,8,7.55,59.9
90.33,38.41,3412.4,0,6.29,25.0
47.75,11.78,3509.4,11,0.76,44.4
80.23,91.25,3671.9,4,8.17,38.8
52.87,44.15,3292.0,0,8.06,10.8
54.78,61.09,561.7,1,6.08,34.3
28.42,64.97,3507.0,13,4.45,39.1
63.2,54.19,3651.4,1,2.21,37.4
26.75,23.47,4968.1,4,6.45,5.0
39.84,72.96,3497.5,9,7.47,33.4
86.95,77.34,3465.5,19,5.69,53.0
28.64,54.77,2622.6,5,5.38,23.4
16.4,48.97,4352.8,4,1.72,23.5
16.21,15.25,4984.5,1,3.11,5.8
94.67,12.56,3917.3,8,6.17,38.5
55.62,35.56,3101.3,9,0.24,56.0
46.85,32.98,486.9,7,5.49,35.1
82.98,90.83,3661.0,24,6.54,54.8
85.22,75.53,3572.0,5,2.91,57.0
39.9,64.39,3900.3,4,0.74,33.9
72.43,51.59,710.3,20,6.98,51.8
79.4,20.06,3303.3,17,1.29,50.1
68.92,93.06,1549.0,19,3.21,67.8
23.64,38.75,3825.3,17,6.04,24.5
88.83,14.62,1277.8,1,6.96,28.2
58.52,49.44,3451.5,11,7.34,32.0
35.42,83.66,1545.5,7,4.56,47.1
48.27,84.86,144.1,3,4.1,49.4
13.38,5.99,3203.5,19,7.23,8.6
21.51,84.77,655.0,22,4.83,45.6
78.9,29.43,3330.5,3,4.96,35.2
10.0,8.51,4635.5,8,3.75,10.5
47.49,81.3,4849.3,8,3.23,41.1
57.03,82.75,1256.0,11,4.14,64.1
14.92,58.66,4065.3,13,3.16,31.2
97.58,56.7,1832.4,2,2.99,55.8
30.35,78.18,4512.2,5,8.45,17.0
37.38,75.77,3958.7,14,2.92,43.8
37.35,85.11,462.2,22,2.25,65.0
30.74,54.75,2095.0,18,3.07,47.3
10.13,92.09,1752.9,3,5.06,34.3
75.64,94.65,3947.4,0,7.75,25.7
97.02,15.49,2110.4,8,6.72,44.5
30.19,81.46,3454.5,22,7.17,33.7
69.67,49.98,3051.9,15,7.32,39.7
76.77,39.88,4880.6,22,7.83,29.5
86.36,60.18,4695.1,8,2.07,64.0
48.04,10.04,2195.7,11,3.95,31.7
37.26,50.58,3645.5,13,3.34,35.2
39.28,83.38,4164.4,14,3.31,41.3
74.14,24.21,4504.5,21,5.58,38.1
83.51,43.38,433.9,23,3.48,67.7
26.35,89.55,1580.2,20,5.28,42.7
43.38,43.57,1669.1,15,3.31,47.4
91.17,37.25,2228.8,7,2.71,60.2
82.6,44.65,929.4,9,3.07,59.0
98.64,51.75,2531.4,13,6.85,53.9
77.88,61.88,3349.8,16,5.15,47.8
45.39,77.06,2537.1,2,8.28,23.1
63.16,45.69,3362.4,3,7.09,19.3
69.49,78.57,425.6,15,4.18,68.3
17.06,53.03,4392.3,13,2.14,38.1
59.0,35.46,4701.4,24,5.76,33.5
73.84,64.22,3127.7,23,6.2,49.2
25.06,69.6,4418.8,13,4.0,34.3
80.26,55.22,744.1,15,2.03,67.3
62.54,10.1,4007.5,7,4.78,27.8
95.7,20.29,683.8,17,2.23,67.3
13.82,30.68,2099.3,6,8.0,10.2
33.88,30.44,1686.7,2,5.38,14.3
64.14,65.61,2969.4,5,2.55,51.8
36.69,6.65,1577.4,19,1.91,38.0
74.3,73.01,3222.8,15,6.12,54.6
78.31,28.88,1900.2,21,6.05,46.3
19.23,32.9,4317.9,3,5.12,10.2
56.25,52.51,3206.0,18,5.26,44.5
55.8,24.43,1155.0,1,5.17,31.6
43.24,84.6,1747.0,3,3.12,46.4
93.96,12.68,4252.4,1,7.97,12.5
84.48,44.99,1993.8,6,4.13,52.3
72.75,81.45,2725.4,14,0.27,78.5
74.29,60.43,3279.8,16,3.03,53.4
51.55,31.31,1804.3,13,1.19,51.8
92.89,42.87,1540.5,10,3.15,66.7
72.51,68.6,2428.7,16,5.21,54.1
75.61,92.59,1152.9,4,0.29,76.9
87.55,85.38,1492.6,22,7.41,56.1
34.67,35.82,404.2,13,5.23,41.0
82.64,94.84,1589.5,16,2.58,76.7
27.57,5.32,1671.5,19,2.71,31.6
41.08,7.49,4813.0,20,4.01,25.6
40.2,79.15,2989.7,1,2.18,36.5
98.07,22.95,3958.2,6,0.14,58.3
87.09,10.47,322.3,3,0.32,55.7
73.11,26.34,622.0,7,3.11,55.2
75.44,43.35,4091.2,0,1.14,33.8
60.59,70.75,3155.4,9,0.29,67.9
95.24,61.19,1035.8,0,7.32,42.0
54.66,26.39,2083.5,0,2.4,34.0
44.25,50.29,2739.5,3,4.33,30.8
